,PC,Label,p_value
14160,PC26,positive_Phenylpropenes,0.34811237928007027
14161,PC26,negative_Phenylpropenes,1.0
14162,PC26,positive_Phenylpyruvic acid derivatives,1.0
14163,PC26,negative_Phenylpyruvic acid derivatives,1.0
14164,PC26,positive_Phosphatidylcholines,1.0
14165,PC26,negative_Phosphatidylcholines,1.0
14166,PC26,positive_Phosphatidylethanolamines,0.24516465118584416
14167,PC26,negative_Phosphatidylethanolamines,1.0
14168,PC26,"positive_Phosphatidylinositol-4,5-bisphosphates",1.0
14169,PC26,"negative_Phosphatidylinositol-4,5-bisphosphates",1.0
14170,PC26,positive_Phosphatidylinositols,1.0
14171,PC26,negative_Phosphatidylinositols,1.0
14172,PC26,positive_Phosphatidylserines,1.0
14173,PC26,negative_Phosphatidylserines,1.0
14174,PC26,positive_Piperazines,1.0
14175,PC26,negative_Piperazines,1.0
14176,PC26,positive_Piperidines,0.3478991596638656
14177,PC26,negative_Piperidines,1.0
14178,PC26,positive_Polyethylene glycols,1.0
14179,PC26,negative_Polyethylene glycols,0.5153846153846154
14180,PC26,positive_Polyprenols,1.0
14181,PC26,negative_Polyprenols,1.0
14182,PC26,positive_Proline and derivatives,1.0
14183,PC26,negative_Proline and derivatives,1.0
14184,PC26,positive_Prostaglandins and related compounds,0.3537261278246481
14185,PC26,negative_Prostaglandins and related compounds,0.6088571968836124
14186,PC26,positive_Pteridines and derivatives,1.0
14187,PC26,negative_Pteridines and derivatives,1.0
14188,PC26,"positive_Purine 2',3'-dideoxyribonucleosides",1.0
14189,PC26,"negative_Purine 2',3'-dideoxyribonucleosides",1.0
14190,PC26,positive_Purine nucleosides,1.0
14191,PC26,negative_Purine nucleosides,1.0
14192,PC26,positive_Purines and purine derivatives,1.0
14193,PC26,negative_Purines and purine derivatives,1.0
14194,PC26,positive_Pyrans,1.0
14195,PC26,negative_Pyrans,1.0
14196,PC26,positive_Pyrazines,1.0
14197,PC26,negative_Pyrazines,1.0
14198,PC26,positive_Pyrenes,1.0
14199,PC26,negative_Pyrenes,1.0
14200,PC26,positive_Pyridinecarboxylic acids and derivatives,1.0
14201,PC26,negative_Pyridinecarboxylic acids and derivatives,1.0
14202,PC26,positive_Pyridines and derivatives,0.07550730188582981
14203,PC26,negative_Pyridines and derivatives,1.0
14204,PC26,positive_Pyridoindoles,1.0
14205,PC26,negative_Pyridoindoles,1.0
14206,PC26,positive_Pyridoxamines,1.0
14207,PC26,negative_Pyridoxamines,1.0
14208,PC26,positive_Pyrimidine nucleosides,1.0
14209,PC26,negative_Pyrimidine nucleosides,1.0
14210,PC26,positive_Pyrimidines and pyrimidine derivatives,1.0
14211,PC26,negative_Pyrimidines and pyrimidine derivatives,1.0
14212,PC26,positive_Pyrroles,1.0
14213,PC26,negative_Pyrroles,1.0
14214,PC26,positive_Pyrrolidines,1.0
14215,PC26,negative_Pyrrolidines,1.0
14216,PC26,positive_Pyrrolizines,1.0
14217,PC26,negative_Pyrrolizines,1.0
14218,PC26,positive_Pyrroloquinolines,1.0
14219,PC26,negative_Pyrroloquinolines,1.0
14220,PC26,positive_Quaternary ammonium salts,0.3779453858795616
14221,PC26,negative_Quaternary ammonium salts,1.0
14222,PC26,positive_Quinic acids and derivatives,1.0
14223,PC26,negative_Quinic acids and derivatives,1.0
14224,PC26,positive_Quinoline carboxylic acids,1.0
14225,PC26,negative_Quinoline carboxylic acids,1.0
14226,PC26,positive_Quinolines and derivatives,1.0
14227,PC26,negative_Quinolines and derivatives,0.2699873735492652
14228,PC26,positive_Quinone and hydroquinone lipids,1.0
14229,PC26,negative_Quinone and hydroquinone lipids,1.0
14230,PC26,positive_Retinoids,0.5325644504748984
14231,PC26,negative_Retinoids,1.0
14232,PC26,positive_Rotenoids,0.30000000000000004
14233,PC26,negative_Rotenoids,1.0
14234,PC26,positive_Salicylic acids,1.0
14235,PC26,negative_Salicylic acids,0.5827755492759057
14236,PC26,positive_Secondary alcohols,1.0
14237,PC26,negative_Secondary alcohols,1.0
14238,PC26,positive_Sesquaterpenoids,1.0
14239,PC26,negative_Sesquaterpenoids,1.0
14240,PC26,positive_Sesquiterpenoids,1.0
14241,PC26,negative_Sesquiterpenoids,0.39162094396101177
14242,PC26,positive_Solanidines and derivatives,1.0
14243,PC26,negative_Solanidines and derivatives,0.5155340925947292
14244,PC26,positive_Solanocapsine-type alkaloids,1.0
14245,PC26,negative_Solanocapsine-type alkaloids,1.0
14246,PC26,positive_Sphingolipids,0.2972638735444795
14247,PC26,negative_Sphingolipids,1.0
14248,PC26,positive_Spirosolanes and derivatives,1.0
14249,PC26,negative_Spirosolanes and derivatives,1.0
14250,PC26,positive_Steroid acids,1.0
14251,PC26,negative_Steroid acids,1.0
14252,PC26,positive_Steroid esters,1.0
14253,PC26,negative_Steroid esters,1.0
14254,PC26,positive_Steroid glucuronide conjugates,1.0
14255,PC26,negative_Steroid glucuronide conjugates,0.3942028985507245
14256,PC26,positive_Steroidal glycosides,1.0
14257,PC26,negative_Steroidal glycosides,1.0
14258,PC26,positive_Steroidal saponins,1.0
14259,PC26,negative_Steroidal saponins,0.5770746996675145
14260,PC26,positive_Stigmastanes and derivatives,0.5787091385285517
14261,PC26,negative_Stigmastanes and derivatives,1.0
14262,PC26,positive_Stilbene glycosides,0.13692407527579495
14263,PC26,negative_Stilbene glycosides,1.0
14264,PC26,positive_Stilbenes,0.4880288028802879
14265,PC26,negative_Stilbenes,1.0
14266,PC26,positive_Straight chain fatty acids,1.0
14267,PC26,negative_Straight chain fatty acids,0.5376955903271694
14268,PC26,positive_Sugar acids and derivatives,1.0
14269,PC26,negative_Sugar acids and derivatives,1.0
14270,PC26,positive_Sugar alcohols,1.0
14271,PC26,negative_Sugar alcohols,1.0
14272,PC26,positive_Sulfated steroids,1.0
14273,PC26,negative_Sulfated steroids,0.3134796238244515
14274,PC26,positive_Sulfoxides,0.3018018018018018
14275,PC26,negative_Sulfoxides,1.0
14276,PC26,positive_Tannins,1.0
14277,PC26,negative_Tannins,1.0
14278,PC26,positive_Terpene glycosides,1.0
14279,PC26,negative_Terpene glycosides,0.21314993659155201
14280,PC26,positive_Terpene lactones,1.0
14281,PC26,negative_Terpene lactones,1.0
14282,PC26,positive_Tertiary alcohols,0.2451612903225807
14283,PC26,negative_Tertiary alcohols,1.0
14284,PC26,positive_Tetracyclines,1.0
14285,PC26,negative_Tetracyclines,1.0
14286,PC26,positive_Tetrahydrofurans,1.0
14287,PC26,negative_Tetrahydrofurans,1.0
14288,PC26,positive_Tetrahydroisoquinolines,1.0
14289,PC26,negative_Tetrahydroisoquinolines,0.36865530680000136
14290,PC26,"positive_Tetrahydroxy bile acids, alcohols and derivatives",1.0
14291,PC26,"negative_Tetrahydroxy bile acids, alcohols and derivatives",0.7253628506723719
14292,PC26,positive_Tetralins,1.0
14293,PC26,negative_Tetralins,1.0
14294,PC26,positive_Tetrapyrroles and derivatives,0.008852580813851192
14295,PC26,negative_Tetrapyrroles and derivatives,0.27859145581172307
14296,PC26,positive_Tetraterpenoids,0.5128503437334745
14297,PC26,negative_Tetraterpenoids,1.0
14298,PC26,positive_Thia fatty acids,1.0
14299,PC26,negative_Thia fatty acids,1.0
14300,PC26,positive_Thiazoles,1.0
14301,PC26,negative_Thiazoles,1.0
14302,PC26,positive_Thienopyridines,1.0
14303,PC26,negative_Thienopyridines,1.0
14304,PC26,positive_Thioacetals,1.0
14305,PC26,negative_Thioacetals,1.0
14306,PC26,positive_Thiocarboxylic acids and derivatives,1.0
14307,PC26,negative_Thiocarboxylic acids and derivatives,0.3870192307692307
14308,PC26,positive_Thiolactams,1.0
14309,PC26,negative_Thiolactams,1.0
14310,PC26,positive_Tocopherols,1.0
14311,PC26,negative_Tocopherols,1.0
14312,PC26,positive_Tocotrienols,1.0
14313,PC26,negative_Tocotrienols,1.0
14314,PC26,positive_Toluenes,1.0
14315,PC26,negative_Toluenes,0.5756557414357637
14316,PC26,positive_Triacylglycerols,0.5760901780847348
14317,PC26,negative_Triacylglycerols,0.6903924112306323
14318,PC26,positive_Triazines,1.0
14319,PC26,negative_Triazines,1.0
14320,PC26,positive_Tricarboxylic acids and derivatives,1.0
14321,PC26,negative_Tricarboxylic acids and derivatives,1.0
14322,PC26,positive_Trichothecenes,0.2840375586854461
14323,PC26,negative_Trichothecenes,1.0
14324,PC26,positive_Trifluoromethylbenzenes,0.15856399615187328
14325,PC26,negative_Trifluoromethylbenzenes,1.0
14326,PC26,"positive_Trihydroxy bile acids, alcohols and derivatives",1.0
14327,PC26,"negative_Trihydroxy bile acids, alcohols and derivatives",1.0
14328,PC26,positive_Triterpene saponins,1.0
14329,PC26,negative_Triterpene saponins,1.0
14330,PC26,positive_Triterpenoids,0.1546977368128577
14331,PC26,negative_Triterpenoids,1.0
14332,PC26,positive_Tropane alkaloids,0.4447668533639247
14333,PC26,negative_Tropane alkaloids,0.14396336998157355
14334,PC26,positive_Tryptamines and derivatives,1.0
14335,PC26,negative_Tryptamines and derivatives,1.0
14336,PC26,positive_Tyrosine and derivatives,0.4822268901695822
14337,PC26,negative_Tyrosine and derivatives,1.0
14338,PC26,positive_Ubiquinols,1.0
14339,PC26,negative_Ubiquinols,1.0
14340,PC26,positive_Ubiquinones,1.0
14341,PC26,negative_Ubiquinones,0.34121621621621623
14342,PC26,positive_Unsaturated hydrocarbons,1.0
14343,PC26,negative_Unsaturated hydrocarbons,1.0
14344,PC26,positive_Very long-chain fatty acids,1.0
14345,PC26,negative_Very long-chain fatty acids,0.37516831833488035
14346,PC26,positive_Vitamin D and derivatives,0.5624063397455192
14347,PC26,negative_Vitamin D and derivatives,0.051940739991078407
14348,PC26,positive_Vitamin K compounds,0.4652406417112301
14349,PC26,negative_Vitamin K compounds,1.0
14350,PC26,positive_Wax monoesters,1.0
14351,PC26,negative_Wax monoesters,0.4841269841269841
14352,PC26,positive_Withanolides and derivatives,1.0
14353,PC26,negative_Withanolides and derivatives,1.0
14354,PC26,positive_Xanthophylls,1.0
14355,PC26,negative_Xanthophylls,1.0
14356,PC26,positive_Xylenes,1.0
14357,PC26,negative_Xylenes,0.10169672936569912
14358,PC26,positive_m-Xylenes,1.0
14359,PC26,negative_m-Xylenes,1.0
14360,PC26,positive_o-Hydroxybenzoic acid esters,0.5064339855455667
14361,PC26,negative_o-Hydroxybenzoic acid esters,1.0
14362,PC26,positive_p-Hydroxybenzoic acid alkyl esters,1.0
14363,PC26,negative_p-Hydroxybenzoic acid alkyl esters,1.0
14364,PC27,"positive_1,2-diacylglycerols",1.0
14365,PC27,"negative_1,2-diacylglycerols",1.0
14366,PC27,"positive_1,3-diacylglycerols",0.10964353333726998
14367,PC27,"negative_1,3-diacylglycerols",0.5924023013483244
14368,PC27,"positive_1-(1Z-alkenyl),2-acyl-glycerophosphocholines",1.0
14369,PC27,"negative_1-(1Z-alkenyl),2-acyl-glycerophosphocholines",0.24612736660929435
14370,PC27,positive_1-(1Z-alkenyl)-glycero-3-phosphocholines,1.0
14371,PC27,negative_1-(1Z-alkenyl)-glycero-3-phosphocholines,1.0
14372,PC27,positive_1-(1Z-alkenyl)-glycero-3-phosphoethanolamines,1.0
14373,PC27,negative_1-(1Z-alkenyl)-glycero-3-phosphoethanolamines,1.0
14374,PC27,"positive_1-acyl,2-(1Z-alkenyl)-glycerophosphocholines",1.0
14375,PC27,"negative_1-acyl,2-(1Z-alkenyl)-glycerophosphocholines",1.0
14376,PC27,positive_1-acyl-sn-glycero-3-phosphocholines,0.5966120196328993
14377,PC27,negative_1-acyl-sn-glycero-3-phosphocholines,0.475761734810596
14378,PC27,positive_1-acyl-sn-glycero-3-phosphoethanolamines,1.0
14379,PC27,negative_1-acyl-sn-glycero-3-phosphoethanolamines,1.0
14380,PC27,"positive_1-acyl-sn-glycerol-2,3-cyclic-phosphates",1.0
14381,PC27,"negative_1-acyl-sn-glycerol-2,3-cyclic-phosphates",0.4344262295081968
14382,PC27,positive_1-acyl-sn-glycerol-3-phosphoinositols,1.0
14383,PC27,negative_1-acyl-sn-glycerol-3-phosphoinositols,1.0
14384,PC27,positive_1-acylglycerol-3-phosphates,0.4458304853041696
14385,PC27,negative_1-acylglycerol-3-phosphates,1.0
14386,PC27,"positive_1-alkyl,2-acylglycero-3-phosphocholines",0.5942632043399751
14387,PC27,"negative_1-alkyl,2-acylglycero-3-phosphocholines",0.4871000250649891
14388,PC27,"positive_1-alkyl,2-acylglycerophosphates",1.0
14389,PC27,"negative_1-alkyl,2-acylglycerophosphates",1.0
14390,PC27,positive_1-benzopyrans,0.16304347826086957
14391,PC27,negative_1-benzopyrans,1.0
14392,PC27,positive_1-monoacylglycerols,0.600413133509311
14393,PC27,negative_1-monoacylglycerols,1.0
14394,PC27,positive_2(hydroxyphenyl)acetic acids,1.0
14395,PC27,negative_2(hydroxyphenyl)acetic acids,1.0
14396,PC27,positive_2-acyl-sn-glycero-3-phosphocholines,1.0
14397,PC27,negative_2-acyl-sn-glycero-3-phosphocholines,0.1580069576927393
14398,PC27,positive_2-deoxystreptamine aminoglycosides,1.0
14399,PC27,negative_2-deoxystreptamine aminoglycosides,1.0
14400,PC27,positive_2-monoacylglycerols,1.0
14401,PC27,negative_2-monoacylglycerols,1.0
14402,PC27,positive_2-polyprenyl-6-methoxyphenols,1.0
14403,PC27,negative_2-polyprenyl-6-methoxyphenols,0.2432575356953992
14404,PC27,positive_21-hydroxysteroids,1.0
14405,PC27,negative_21-hydroxysteroids,1.0
14406,PC27,positive_3-hydroxysteroids,1.0
14407,PC27,negative_3-hydroxysteroids,1.0
14408,PC27,"positive_5,10-cycloaromadendrane sesquiterpenoids",0.26190476190476186
14409,PC27,"negative_5,10-cycloaromadendrane sesquiterpenoids",1.0
14410,PC27,positive_Abscisic acids and derivatives,1.0
14411,PC27,negative_Abscisic acids and derivatives,1.0
14412,PC27,positive_Acetals,1.0
14413,PC27,negative_Acetals,0.3655172413793103
14414,PC27,positive_Acyclic diterpenoids,1.0
14415,PC27,negative_Acyclic diterpenoids,0.5820158107550898
14416,PC27,positive_Acyclic olefins,1.0
14417,PC27,negative_Acyclic olefins,1.0
14418,PC27,positive_Acyl carnitines,1.0
14419,PC27,negative_Acyl carnitines,1.0
14420,PC27,positive_Acylaminobenzoic acid and derivatives,1.0
14421,PC27,negative_Acylaminobenzoic acid and derivatives,1.0
14422,PC27,positive_Acylaminosugars,1.0
14423,PC27,negative_Acylaminosugars,1.0
14424,PC27,positive_Alanine and derivatives,1.0
14425,PC27,negative_Alanine and derivatives,0.16556421960971549
14426,PC27,positive_Alcohols and polyols,1.0
14427,PC27,negative_Alcohols and polyols,0.4310344827586207
14428,PC27,positive_Aldehydes,1.0
14429,PC27,negative_Aldehydes,0.5494581828285634
14430,PC27,positive_Alkyl-phenylketones,0.16754515750212817
14431,PC27,negative_Alkyl-phenylketones,0.19930444052461888
14432,PC27,positive_Alloxazines and isoalloxazines,1.0
14433,PC27,negative_Alloxazines and isoalloxazines,1.0
14434,PC27,positive_Allyl sulfur compounds,0.3647058823529411
14435,PC27,negative_Allyl sulfur compounds,1.0
14436,PC27,positive_Alpha amino acid amides,1.0
14437,PC27,negative_Alpha amino acid amides,1.0
14438,PC27,positive_Alpha amino acid esters,1.0
14439,PC27,negative_Alpha amino acid esters,1.0
14440,PC27,positive_Alpha amino acids,0.5965532681350666
14441,PC27,negative_Alpha amino acids,1.0
14442,PC27,positive_Alpha amino acids and derivatives,1.0
14443,PC27,negative_Alpha amino acids and derivatives,1.0
14444,PC27,positive_Alpha-acyloxy carbonyl compounds,1.0
14445,PC27,negative_Alpha-acyloxy carbonyl compounds,1.0
14446,PC27,"positive_Alpha-branched alpha,beta-unsaturated ketones",1.0
14447,PC27,"negative_Alpha-branched alpha,beta-unsaturated ketones",1.0
14448,PC27,positive_Alpha-hydrogen aldehydes,0.5109905020352782
14449,PC27,negative_Alpha-hydrogen aldehydes,1.0
14450,PC27,"positive_Amino acids, peptides, and analogues",1.0
14451,PC27,"negative_Amino acids, peptides, and analogues",0.8297465633444825
14452,PC27,positive_Aminobenzamides,1.0
14453,PC27,negative_Aminobenzamides,1.0
14454,PC27,positive_Aminobenzoic acids,1.0
14455,PC27,negative_Aminobenzoic acids,1.0
14456,PC27,positive_Aminoquinolines and derivatives,1.0
14457,PC27,negative_Aminoquinolines and derivatives,1.0
14458,PC27,positive_Amphetamines and derivatives,1.0
14459,PC27,negative_Amphetamines and derivatives,1.0
14460,PC27,positive_Anagyrine-type alkaloids,1.0
14461,PC27,negative_Anagyrine-type alkaloids,1.0
14462,PC27,positive_Androgens and derivatives,0.5404799736521444
14463,PC27,negative_Androgens and derivatives,1.0
14464,PC27,positive_Androstane steroids,1.0
14465,PC27,negative_Androstane steroids,1.0
14466,PC27,positive_Anilides,1.0
14467,PC27,negative_Anilides,1.0
14468,PC27,positive_Aniline and substituted anilines,1.0
14469,PC27,negative_Aniline and substituted anilines,1.0
14470,PC27,positive_Anisoles,1.0
14471,PC27,negative_Anisoles,1.0
14472,PC27,positive_Annonaceous acetogenins,0.6152794528032364
14473,PC27,negative_Annonaceous acetogenins,1.0
14474,PC27,positive_Aporphines,1.0
14475,PC27,negative_Aporphines,0.33522727272727265
14476,PC27,positive_Artemisinins,1.0
14477,PC27,negative_Artemisinins,1.0
14478,PC27,positive_Aryl-aldehydes,0.5449082167832169
14479,PC27,negative_Aryl-aldehydes,1.0
14480,PC27,positive_Aspartic acid and derivatives,0.330128205128205
14481,PC27,negative_Aspartic acid and derivatives,1.0
14482,PC27,positive_Azoles,0.5338014159928649
14483,PC27,negative_Azoles,1.0
14484,PC27,positive_Azolidines,1.0
14485,PC27,negative_Azolidines,1.0
14486,PC27,positive_Benzaldehydes,1.0
14487,PC27,negative_Benzaldehydes,1.0
14488,PC27,positive_Benzazepines,1.0
14489,PC27,negative_Benzazepines,1.0
14490,PC27,positive_Benzene and substituted derivatives,1.0
14491,PC27,negative_Benzene and substituted derivatives,1.0
14492,PC27,positive_Benzenediols,1.0
14493,PC27,negative_Benzenediols,1.0
14494,PC27,positive_Benzenesulfonic acids and derivatives,0.3417342282139728
14495,PC27,negative_Benzenesulfonic acids and derivatives,1.0
14496,PC27,positive_Benzidines,1.0
14497,PC27,negative_Benzidines,1.0
14498,PC27,positive_Benzimidazoles,0.3176043557168784
14499,PC27,negative_Benzimidazoles,1.0
14500,PC27,positive_Benzodiazepines,1.0
14501,PC27,negative_Benzodiazepines,1.0
14502,PC27,positive_Benzodioxoles,1.0
14503,PC27,negative_Benzodioxoles,0.03680661780884192
14504,PC27,positive_Benzoic acid esters,0.42192400124402196
14505,PC27,negative_Benzoic acid esters,0.2946512789213782
14506,PC27,positive_Benzoic acids and derivatives,0.6473354416401935
14507,PC27,negative_Benzoic acids and derivatives,1.0
14508,PC27,positive_Benzopyrans,1.0
14509,PC27,negative_Benzopyrans,1.0
14510,PC27,positive_Benzopyrazoles,1.0
14511,PC27,negative_Benzopyrazoles,1.0
14512,PC27,positive_Benzoquinolines,0.30722891566265065
14513,PC27,negative_Benzoquinolines,1.0
14514,PC27,positive_Benzothiazepines,1.0
14515,PC27,negative_Benzothiazepines,1.0
14516,PC27,positive_Benzothiophenes,1.0
14517,PC27,negative_Benzothiophenes,1.0
14518,PC27,positive_Benzoxazines,1.0
14519,PC27,negative_Benzoxazines,1.0
14520,PC27,positive_Benzoxazolones,1.0
14521,PC27,negative_Benzoxazolones,1.0
14522,PC27,positive_Benzyl alcohols,1.0
14523,PC27,negative_Benzyl alcohols,1.0
14524,PC27,positive_Benzyloxycarbonyls,1.0
14525,PC27,negative_Benzyloxycarbonyls,1.0
14526,PC27,positive_Beta amino acids and derivatives,1.0
14527,PC27,negative_Beta amino acids and derivatives,1.0
14528,PC27,positive_Beta-diketones,0.6958217395107211
14529,PC27,negative_Beta-diketones,1.0
14530,PC27,"positive_Bile acids, alcohols and derivatives",0.5678576495669014
14531,PC27,"negative_Bile acids, alcohols and derivatives",1.0
14532,PC27,positive_Biphenols,1.0
14533,PC27,negative_Biphenols,1.0
14534,PC27,positive_Biphenyls and derivatives,0.44980384590648914
14535,PC27,negative_Biphenyls and derivatives,1.0
14536,PC27,positive_Brassinolides and derivatives,0.6958489554541158
14537,PC27,negative_Brassinolides and derivatives,0.7466793932919782
14538,PC27,positive_Camptothecins,1.0
14539,PC27,negative_Camptothecins,1.0
14540,PC27,positive_Carbohydrates and carbohydrate conjugates,1.0
14541,PC27,negative_Carbohydrates and carbohydrate conjugates,1.0
14542,PC27,positive_Carbonyl compounds,1.0
14543,PC27,negative_Carbonyl compounds,0.5449500554938957
14544,PC27,positive_Carboximidic acids and derivatives,1.0
14545,PC27,negative_Carboximidic acids and derivatives,0.5596731707010401
14546,PC27,positive_Carboxylic acid derivatives,0.4852861851962841
14547,PC27,negative_Carboxylic acid derivatives,0.18225984730745848
14548,PC27,positive_Carboxylic acids,1.0
14549,PC27,negative_Carboxylic acids,1.0
14550,PC27,positive_Cardenolide glycosides and derivatives,1.0
14551,PC27,negative_Cardenolide glycosides and derivatives,1.0
14552,PC27,positive_Cardenolides and derivatives,1.0
14553,PC27,negative_Cardenolides and derivatives,1.0
14554,PC27,positive_Cardiolipins,1.0
14555,PC27,negative_Cardiolipins,0.5130019617497353
14556,PC27,positive_Cembrane diterpenoids,1.0
14557,PC27,negative_Cembrane diterpenoids,1.0
14558,PC27,positive_Cholestane steroids,0.25563363577062204
14559,PC27,negative_Cholestane steroids,1.0
14560,PC27,positive_Cholesterols and derivatives,0.6035872135741867
14561,PC27,negative_Cholesterols and derivatives,0.2908255699620498
14562,PC27,positive_Cholesteryl esters,0.3030473316938822
14563,PC27,negative_Cholesteryl esters,0.4901560120717554
14564,PC27,positive_Cinnamic acids and derivatives,0.27793215194636006
14565,PC27,negative_Cinnamic acids and derivatives,0.6372981787272387
14566,PC27,positive_Coumarans,1.0
14567,PC27,negative_Coumarans,0.29065908013276437
14568,PC27,positive_Coumarins and derivatives,0.5191317461720256
14569,PC27,negative_Coumarins and derivatives,0.30351865446370907
14570,PC27,positive_Cucurbitacins,1.0
14571,PC27,negative_Cucurbitacins,1.0
14572,PC27,positive_Cumenes,1.0
14573,PC27,negative_Cumenes,1.0
14574,PC27,positive_Cyanogenic glycosides,0.32835820895522394
14575,PC27,negative_Cyanogenic glycosides,1.0
14576,PC27,positive_Cyclic ketones,1.0
14577,PC27,negative_Cyclic ketones,0.14973962521020295
14578,PC27,positive_Cyclic olefins,1.0
14579,PC27,negative_Cyclic olefins,1.0
14580,PC27,positive_Cycloartanols and derivatives,0.18921122957820208
14581,PC27,negative_Cycloartanols and derivatives,1.0
14582,PC27,positive_Cyclohexanols,1.0
14583,PC27,negative_Cyclohexanols,1.0
14584,PC27,positive_Cyclohexenones,1.0
14585,PC27,negative_Cyclohexenones,1.0
14586,PC27,positive_Cyclohexylphenols,1.0
14587,PC27,negative_Cyclohexylphenols,1.0
14588,PC27,positive_Cyclopentyl nucleosides,1.0
14589,PC27,negative_Cyclopentyl nucleosides,1.0
14590,PC27,positive_Diazinanes,1.0
14591,PC27,negative_Diazinanes,1.0
14592,PC27,positive_Diazines,1.0
14593,PC27,negative_Diazines,0.38147019641698277
14594,PC27,positive_Dicarboxylic acids and derivatives,1.0
14595,PC27,negative_Dicarboxylic acids and derivatives,0.5810968001472765
14596,PC27,positive_Dihydrofurans,1.0
14597,PC27,negative_Dihydrofurans,1.0
14598,PC27,positive_Dihydrothiophenes,1.0
14599,PC27,negative_Dihydrothiophenes,1.0
14600,PC27,"positive_Dihydroxy bile acids, alcohols and derivatives",1.0
14601,PC27,"negative_Dihydroxy bile acids, alcohols and derivatives",1.0
14602,PC27,positive_Dimethoxybenzenes,1.0
14603,PC27,negative_Dimethoxybenzenes,1.0
14604,PC27,positive_Dioxanes,1.0
14605,PC27,negative_Dioxanes,1.0
14606,PC27,positive_Dipeptides,0.5260955427187448
14607,PC27,negative_Dipeptides,1.0
14608,PC27,positive_Diphenylacetonitriles,1.0
14609,PC27,negative_Diphenylacetonitriles,1.0
14610,PC27,positive_Diphenylethers,1.0
14611,PC27,negative_Diphenylethers,1.0
14612,PC27,positive_Diphenylmethanes,1.0
14613,PC27,negative_Diphenylmethanes,0.6123560175824969
14614,PC27,positive_Diradylglycerols,1.0
14615,PC27,negative_Diradylglycerols,1.0
14616,PC27,positive_Diterpene glycosides,1.0
14617,PC27,negative_Diterpene glycosides,1.0
14618,PC27,positive_Diterpene lactones,1.0
14619,PC27,negative_Diterpene lactones,1.0
14620,PC27,positive_Diterpenoids,0.3522637014645177
14621,PC27,negative_Diterpenoids,0.7783001108667298
14622,PC27,positive_Dithioacetals,1.0
14623,PC27,negative_Dithioacetals,1.0
14624,PC27,positive_Eicosanoids,1.0
14625,PC27,negative_Eicosanoids,1.0
14626,PC27,positive_Endocannabinoids,0.4559139784946238
14627,PC27,negative_Endocannabinoids,1.0
14628,PC27,positive_Epoxides,1.0
14629,PC27,negative_Epoxides,1.0
14630,PC27,"positive_Eremophilane, 8,9-secoeremophilane and furoeremophilane sesquiterpenoids",0.5341715674004947
14631,PC27,"negative_Eremophilane, 8,9-secoeremophilane and furoeremophilane sesquiterpenoids",1.0
14632,PC27,positive_Ergoline and derivatives,1.0
14633,PC27,negative_Ergoline and derivatives,1.0
14634,PC27,positive_Ergostane steroids,1.0
14635,PC27,negative_Ergostane steroids,1.0
14636,PC27,positive_Ergosterols and derivatives,0.20160672858381912
14637,PC27,negative_Ergosterols and derivatives,1.0
14638,PC27,positive_Estrane steroids,1.0
14639,PC27,negative_Estrane steroids,1.0
14640,PC27,"positive_Eudesmane, isoeudesmane or cycloeudesmane sesquiterpenoids",1.0
14641,PC27,"negative_Eudesmane, isoeudesmane or cycloeudesmane sesquiterpenoids",1.0
14642,PC27,positive_Fatty acid esters,0.3343116289580006
14643,PC27,negative_Fatty acid esters,0.49048364692100643
14644,PC27,positive_Fatty acid methyl esters,1.0
14645,PC27,negative_Fatty acid methyl esters,1.0
14646,PC27,positive_Fatty acids and conjugates,0.748823488686888
14647,PC27,negative_Fatty acids and conjugates,0.2174025827957331
14648,PC27,positive_Fatty acyl glycosides,1.0
14649,PC27,negative_Fatty acyl glycosides,1.0
14650,PC27,positive_Fatty acyl glycosides of mono- and disaccharides,0.16508010988289204
14651,PC27,negative_Fatty acyl glycosides of mono- and disaccharides,1.0
14652,PC27,positive_Fatty acyl thioesters,0.35483870967741943
14653,PC27,negative_Fatty acyl thioesters,1.0
14654,PC27,positive_Fatty alcohol esters,0.5162532808398952
14655,PC27,negative_Fatty alcohol esters,0.335817419655333
14656,PC27,positive_Fatty alcohols,1.0
14657,PC27,negative_Fatty alcohols,1.0
14658,PC27,positive_Fatty aldehydes,0.6067684584789402
14659,PC27,negative_Fatty aldehydes,1.0
14660,PC27,positive_Fatty amides,1.0
14661,PC27,negative_Fatty amides,1.0
14662,PC27,positive_Flavones,1.0
14663,PC27,negative_Flavones,1.0
14664,PC27,positive_Flavonoid glycosides,1.0
14665,PC27,negative_Flavonoid glycosides,0.3768472906403942
14666,PC27,positive_Flavonoids,1.0
14667,PC27,negative_Flavonoids,0.44094040339433016
14668,PC27,positive_Furanocoumarins,1.0
14669,PC27,negative_Furanocoumarins,1.0
14670,PC27,positive_Furanoid fatty acids,0.4152542372881356
14671,PC27,negative_Furanoid fatty acids,1.0
14672,PC27,positive_Furanoid lignans,0.5274006159014558
14673,PC27,negative_Furanoid lignans,1.0
14674,PC27,positive_Furanoisoflavonoids,1.0
14675,PC27,negative_Furanoisoflavonoids,1.0
14676,PC27,positive_Furanones,1.0
14677,PC27,negative_Furanones,0.24978690430065864
14678,PC27,positive_Furoic acid derivatives,1.0
14679,PC27,negative_Furoic acid derivatives,1.0
14680,PC27,positive_Furopyrans,1.0
