,PC,Label,p_value
19756,PC36,positive_Oxosteroids,0.494047619047619
19757,PC36,negative_Oxosteroids,1.0
19758,PC36,positive_P-methoxybenzoic acids and derivatives,1.0
19759,PC36,negative_P-methoxybenzoic acids and derivatives,1.0
19760,PC36,"positive_Pentahydroxy bile acids, alcohols and derivatives",0.35789473684210527
19761,PC36,"negative_Pentahydroxy bile acids, alcohols and derivatives",1.0
19762,PC36,positive_Pentose phosphates,1.0
19763,PC36,negative_Pentose phosphates,1.0
19764,PC36,positive_Pentoses,1.0
19765,PC36,negative_Pentoses,1.0
19766,PC36,positive_Peptides,1.0
19767,PC36,negative_Peptides,1.0
19768,PC36,positive_Peptidomimetics,1.0
19769,PC36,negative_Peptidomimetics,1.0
19770,PC36,positive_Phenanthrenes and derivatives,0.500890098039445
19771,PC36,negative_Phenanthrenes and derivatives,0.3941856265799928
19772,PC36,positive_Phenethylamines,1.0
19773,PC36,negative_Phenethylamines,1.0
19774,PC36,positive_Phenol esters,0.3062039123771402
19775,PC36,negative_Phenol esters,0.3752860411899312
19776,PC36,positive_Phenol ethers,1.0
19777,PC36,negative_Phenol ethers,1.0
19778,PC36,positive_Phenolic glycosides,1.0
19779,PC36,negative_Phenolic glycosides,1.0
19780,PC36,positive_Phenols,0.70323197565392
19781,PC36,negative_Phenols,0.7239295963433898
19782,PC36,positive_Phenols and derivatives,1.0
19783,PC36,negative_Phenols and derivatives,1.0
19784,PC36,positive_Phenothiazines,1.0
19785,PC36,negative_Phenothiazines,1.0
19786,PC36,positive_Phenylacetamides,1.0
19787,PC36,negative_Phenylacetamides,1.0
19788,PC36,positive_Phenylacetic acid derivatives,1.0
19789,PC36,negative_Phenylacetic acid derivatives,1.0
19790,PC36,positive_Phenylalanine and derivatives,1.0
19791,PC36,negative_Phenylalanine and derivatives,0.37597998331943283
19792,PC36,positive_Phenylbenzodioxanes,1.0
19793,PC36,negative_Phenylbenzodioxanes,0.6152158094393358
19794,PC36,positive_Phenylbutylamines,1.0
19795,PC36,negative_Phenylbutylamines,1.0
19796,PC36,positive_Phenylpropanes,1.0
19797,PC36,negative_Phenylpropanes,0.5100762625607984
19798,PC36,positive_Phenylpropanoic acids,1.0
19799,PC36,negative_Phenylpropanoic acids,0.048769198401009885
19800,PC36,positive_Phenylpropenes,1.0
19801,PC36,negative_Phenylpropenes,1.0
19802,PC36,positive_Phosphatidylcholines,1.0
19803,PC36,negative_Phosphatidylcholines,1.0
19804,PC36,positive_Phosphatidylethanolamines,1.0
19805,PC36,negative_Phosphatidylethanolamines,0.3459418583736538
19806,PC36,"positive_Phosphatidylinositol-4,5-bisphosphates",0.3844696969696969
19807,PC36,"negative_Phosphatidylinositol-4,5-bisphosphates",1.0
19808,PC36,positive_Phosphatidylinositols,0.22046783625730995
19809,PC36,negative_Phosphatidylinositols,1.0
19810,PC36,positive_Phosphatidylserines,1.0
19811,PC36,negative_Phosphatidylserines,1.0
19812,PC36,positive_Piperidines,0.186583562795871
19813,PC36,negative_Piperidines,1.0
19814,PC36,positive_Polyethylene glycols,1.0
19815,PC36,negative_Polyethylene glycols,1.0
19816,PC36,positive_Proline and derivatives,0.21360759493670883
19817,PC36,negative_Proline and derivatives,1.0
19818,PC36,positive_Prostaglandins and related compounds,1.0
19819,PC36,negative_Prostaglandins and related compounds,1.0
19820,PC36,positive_Pteridines and derivatives,1.0
19821,PC36,negative_Pteridines and derivatives,1.0
19822,PC36,"positive_Purine 2',3'-dideoxyribonucleosides",1.0
19823,PC36,"negative_Purine 2',3'-dideoxyribonucleosides",1.0
19824,PC36,positive_Purines and purine derivatives,1.0
19825,PC36,negative_Purines and purine derivatives,1.0
19826,PC36,positive_Pyrans,1.0
19827,PC36,negative_Pyrans,1.0
19828,PC36,positive_Pyrazines,1.0
19829,PC36,negative_Pyrazines,0.3447580645161291
19830,PC36,positive_Pyridinecarboxylic acids and derivatives,1.0
19831,PC36,negative_Pyridinecarboxylic acids and derivatives,1.0
19832,PC36,positive_Pyridines and derivatives,1.0
19833,PC36,negative_Pyridines and derivatives,0.1670719701678765
19834,PC36,positive_Pyridoindoles,0.4100840336134453
19835,PC36,negative_Pyridoindoles,1.0
19836,PC36,positive_Pyridoxamines,1.0
19837,PC36,negative_Pyridoxamines,1.0
19838,PC36,positive_Pyrimidine nucleosides,1.0
19839,PC36,negative_Pyrimidine nucleosides,1.0
19840,PC36,positive_Pyrimidines and pyrimidine derivatives,1.0
19841,PC36,negative_Pyrimidines and pyrimidine derivatives,1.0
19842,PC36,positive_Pyrroles,1.0
19843,PC36,negative_Pyrroles,1.0
19844,PC36,positive_Pyrrolidines,1.0
19845,PC36,negative_Pyrrolidines,1.0
19846,PC36,positive_Pyrrolizines,1.0
19847,PC36,negative_Pyrrolizines,1.0
19848,PC36,positive_Pyrroloquinolines,1.0
19849,PC36,negative_Pyrroloquinolines,1.0
19850,PC36,positive_Quaternary ammonium salts,1.0
19851,PC36,negative_Quaternary ammonium salts,1.0
19852,PC36,positive_Quinic acids and derivatives,1.0
19853,PC36,negative_Quinic acids and derivatives,1.0
19854,PC36,positive_Quinoline carboxylic acids,1.0
19855,PC36,negative_Quinoline carboxylic acids,1.0
19856,PC36,positive_Quinolines and derivatives,0.23519277412671563
19857,PC36,negative_Quinolines and derivatives,1.0
19858,PC36,positive_Quinone and hydroquinone lipids,1.0
19859,PC36,negative_Quinone and hydroquinone lipids,1.0
19860,PC36,positive_Retinoids,1.0
19861,PC36,negative_Retinoids,1.0
19862,PC36,positive_Salicylic acids,1.0
19863,PC36,negative_Salicylic acids,1.0
19864,PC36,positive_Secondary alcohols,1.0
19865,PC36,negative_Secondary alcohols,1.0
19866,PC36,positive_Sesquaterpenoids,1.0
19867,PC36,negative_Sesquaterpenoids,1.0
19868,PC36,positive_Sesquiterpenoids,0.7338282093959962
19869,PC36,negative_Sesquiterpenoids,0.4293183362471945
19870,PC36,positive_Solanidines and derivatives,1.0
19871,PC36,negative_Solanidines and derivatives,1.0
19872,PC36,positive_Solanocapsine-type alkaloids,1.0
19873,PC36,negative_Solanocapsine-type alkaloids,1.0
19874,PC36,positive_Sphingolipids,1.0
19875,PC36,negative_Sphingolipids,0.34432730956287316
19876,PC36,positive_Spirosolanes and derivatives,0.4158693462735763
19877,PC36,negative_Spirosolanes and derivatives,1.0
19878,PC36,positive_Steroid acids,1.0
19879,PC36,negative_Steroid acids,1.0
19880,PC36,positive_Steroid esters,0.429399585921325
19881,PC36,negative_Steroid esters,0.3682057276446522
19882,PC36,positive_Steroid glucuronide conjugates,1.0
19883,PC36,negative_Steroid glucuronide conjugates,1.0
19884,PC36,positive_Steroidal glycosides,1.0
19885,PC36,negative_Steroidal glycosides,0.5298954083357753
19886,PC36,positive_Steroidal saponins,1.0
19887,PC36,negative_Steroidal saponins,1.0
19888,PC36,positive_Stigmastanes and derivatives,1.0
19889,PC36,negative_Stigmastanes and derivatives,0.6830999455963311
19890,PC36,positive_Stilbenes,1.0
19891,PC36,negative_Stilbenes,1.0
19892,PC36,positive_Sulfated steroids,1.0
19893,PC36,negative_Sulfated steroids,1.0
19894,PC36,positive_Sulfoxides,1.0
19895,PC36,negative_Sulfoxides,1.0
19896,PC36,positive_Tannins,1.0
19897,PC36,negative_Tannins,1.0
19898,PC36,positive_Terpene glycosides,1.0
19899,PC36,negative_Terpene glycosides,0.14315979955933184
19900,PC36,positive_Terpene lactones,1.0
19901,PC36,negative_Terpene lactones,1.0
19902,PC36,positive_Tertiary alcohols,1.0
19903,PC36,negative_Tertiary alcohols,0.4772727272727272
19904,PC36,positive_Tetracyclines,1.0
19905,PC36,negative_Tetracyclines,1.0
19906,PC36,positive_Tetrahydrofurans,1.0
19907,PC36,negative_Tetrahydrofurans,1.0
19908,PC36,positive_Tetrahydroisoquinolines,0.5984685583535152
19909,PC36,negative_Tetrahydroisoquinolines,0.23573004975643924
19910,PC36,"positive_Tetrahydroxy bile acids, alcohols and derivatives",0.20056144684434424
19911,PC36,"negative_Tetrahydroxy bile acids, alcohols and derivatives",1.0
19912,PC36,positive_Tetralins,1.0
19913,PC36,negative_Tetralins,1.0
19914,PC36,positive_Tetrapyrroles and derivatives,0.22648298236172165
19915,PC36,negative_Tetrapyrroles and derivatives,0.7450456353324093
19916,PC36,positive_Tetraterpenoids,1.0
19917,PC36,negative_Tetraterpenoids,1.0
19918,PC36,positive_Thia fatty acids,1.0
19919,PC36,negative_Thia fatty acids,0.2451612903225807
19920,PC36,positive_Thiazoles,1.0
19921,PC36,negative_Thiazoles,1.0
19922,PC36,positive_Thienopyridines,1.0
19923,PC36,negative_Thienopyridines,0.2277151790454841
19924,PC36,positive_Thiolactams,1.0
19925,PC36,negative_Thiolactams,1.0
19926,PC36,positive_Tocopherols,1.0
19927,PC36,negative_Tocopherols,1.0
19928,PC36,positive_Tocotrienols,1.0
19929,PC36,negative_Tocotrienols,1.0
19930,PC36,positive_Toluenes,1.0
19931,PC36,negative_Toluenes,1.0
19932,PC36,positive_Triacylglycerols,1.0
19933,PC36,negative_Triacylglycerols,0.5126000696136443
19934,PC36,positive_Triazines,1.0
19935,PC36,negative_Triazines,1.0
19936,PC36,positive_Tricarboxylic acids and derivatives,0.05222279188362086
19937,PC36,negative_Tricarboxylic acids and derivatives,1.0
19938,PC36,positive_Trichothecenes,1.0
19939,PC36,negative_Trichothecenes,1.0
19940,PC36,positive_Trifluoromethylbenzenes,0.6211574024696688
19941,PC36,negative_Trifluoromethylbenzenes,1.0
19942,PC36,"positive_Trihydroxy bile acids, alcohols and derivatives",0.49243790606298654
19943,PC36,"negative_Trihydroxy bile acids, alcohols and derivatives",0.3768105457760631
19944,PC36,positive_Triterpene saponins,1.0
19945,PC36,negative_Triterpene saponins,1.0
19946,PC36,positive_Triterpenoids,0.5552142505588884
19947,PC36,negative_Triterpenoids,0.07494292308526235
19948,PC36,positive_Tropane alkaloids,1.0
19949,PC36,negative_Tropane alkaloids,1.0
19950,PC36,positive_Tryptamines and derivatives,1.0
19951,PC36,negative_Tryptamines and derivatives,0.4689655172413793
19952,PC36,positive_Tyrosine and derivatives,1.0
19953,PC36,negative_Tyrosine and derivatives,0.34863523573200994
19954,PC36,positive_Ubiquinols,1.0
19955,PC36,negative_Ubiquinols,1.0
19956,PC36,positive_Ubiquinones,1.0
19957,PC36,negative_Ubiquinones,1.0
19958,PC36,positive_Unsaturated hydrocarbons,1.0
19959,PC36,negative_Unsaturated hydrocarbons,1.0
19960,PC36,positive_Very long-chain fatty acids,1.0
19961,PC36,negative_Very long-chain fatty acids,1.0
19962,PC36,positive_Vitamin D and derivatives,1.0
19963,PC36,negative_Vitamin D and derivatives,1.0
19964,PC36,positive_Vitamin K compounds,1.0
19965,PC36,negative_Vitamin K compounds,1.0
19966,PC36,positive_Wax monoesters,0.43181818181818177
19967,PC36,negative_Wax monoesters,1.0
19968,PC36,positive_Withanolides and derivatives,1.0
19969,PC36,negative_Withanolides and derivatives,0.45230291530101774
19970,PC36,positive_Xanthophylls,1.0
19971,PC36,negative_Xanthophylls,1.0
19972,PC36,positive_Xylenes,0.27495314126404463
19973,PC36,negative_Xylenes,1.0
19974,PC36,positive_m-Xylenes,1.0
19975,PC36,negative_m-Xylenes,1.0
19976,PC36,positive_o-Hydroxybenzoic acid esters,1.0
19977,PC36,negative_o-Hydroxybenzoic acid esters,1.0
19978,PC36,positive_p-Hydroxybenzoic acid alkyl esters,1.0
19979,PC36,negative_p-Hydroxybenzoic acid alkyl esters,1.0
19980,PC37,"positive_1,2-diacylglycerols",1.0
19981,PC37,"negative_1,2-diacylglycerols",1.0
19982,PC37,"positive_1,3-diacylglycerols",1.0
19983,PC37,"negative_1,3-diacylglycerols",1.0
19984,PC37,"positive_1-(1Z-alkenyl),2-acyl-glycerophosphocholines",1.0
19985,PC37,"negative_1-(1Z-alkenyl),2-acyl-glycerophosphocholines",1.0
19986,PC37,positive_1-(1Z-alkenyl)-glycero-3-phosphocholines,1.0
19987,PC37,negative_1-(1Z-alkenyl)-glycero-3-phosphocholines,1.0
19988,PC37,positive_1-(1Z-alkenyl)-glycero-3-phosphoethanolamines,1.0
19989,PC37,negative_1-(1Z-alkenyl)-glycero-3-phosphoethanolamines,1.0
19990,PC37,"positive_1-acyl,2-(1Z-alkenyl)-glycerophosphocholines",1.0
19991,PC37,"negative_1-acyl,2-(1Z-alkenyl)-glycerophosphocholines",1.0
19992,PC37,positive_1-acyl-sn-glycero-3-phosphocholines,1.0
19993,PC37,negative_1-acyl-sn-glycero-3-phosphocholines,1.0
19994,PC37,positive_1-acyl-sn-glycero-3-phosphoethanolamines,0.4927243172931911
19995,PC37,negative_1-acyl-sn-glycero-3-phosphoethanolamines,0.3346394272290588
19996,PC37,"positive_1-acyl-sn-glycerol-2,3-cyclic-phosphates",1.0
19997,PC37,"negative_1-acyl-sn-glycerol-2,3-cyclic-phosphates",1.0
19998,PC37,positive_1-acyl-sn-glycerol-3-phosphoinositols,1.0
19999,PC37,negative_1-acyl-sn-glycerol-3-phosphoinositols,1.0
20000,PC37,positive_1-acylglycerol-3-phosphates,1.0
20001,PC37,negative_1-acylglycerol-3-phosphates,1.0
20002,PC37,"positive_1-alkyl,2-acylglycero-3-phosphocholines",1.0
20003,PC37,"negative_1-alkyl,2-acylglycero-3-phosphocholines",1.0
20004,PC37,"positive_1-alkyl,2-acylglycerophosphates",0.23106060606060605
20005,PC37,"negative_1-alkyl,2-acylglycerophosphates",1.0
20006,PC37,positive_1-benzopyrans,1.0
20007,PC37,negative_1-benzopyrans,1.0
20008,PC37,positive_1-monoacylglycerols,1.0
20009,PC37,negative_1-monoacylglycerols,0.4081670515545158
20010,PC37,positive_2-acyl-sn-glycero-3-phosphocholines,1.0
20011,PC37,negative_2-acyl-sn-glycero-3-phosphocholines,1.0
20012,PC37,positive_2-deoxystreptamine aminoglycosides,1.0
20013,PC37,negative_2-deoxystreptamine aminoglycosides,1.0
20014,PC37,positive_2-monoacylglycerols,1.0
20015,PC37,negative_2-monoacylglycerols,0.10232686790543294
20016,PC37,positive_2-polyprenyl-6-methoxyphenols,1.0
20017,PC37,negative_2-polyprenyl-6-methoxyphenols,1.0
20018,PC37,positive_21-hydroxysteroids,1.0
20019,PC37,negative_21-hydroxysteroids,1.0
20020,PC37,positive_3-hydroxysteroids,0.5120120120120121
20021,PC37,negative_3-hydroxysteroids,1.0
20022,PC37,positive_Abscisic acids and derivatives,1.0
20023,PC37,negative_Abscisic acids and derivatives,1.0
20024,PC37,positive_Acetals,1.0
20025,PC37,negative_Acetals,1.0
20026,PC37,positive_Acyclic diterpenoids,0.5863788249875533
20027,PC37,negative_Acyclic diterpenoids,1.0
20028,PC37,positive_Acyclic olefins,1.0
20029,PC37,negative_Acyclic olefins,1.0
20030,PC37,positive_Acyl carnitines,0.6557648958841504
20031,PC37,negative_Acyl carnitines,0.36842096087845955
20032,PC37,positive_Acylaminobenzoic acid and derivatives,0.3502791654422568
20033,PC37,negative_Acylaminobenzoic acid and derivatives,1.0
20034,PC37,positive_Acylaminosugars,1.0
20035,PC37,negative_Acylaminosugars,1.0
20036,PC37,positive_Alanine and derivatives,1.0
20037,PC37,negative_Alanine and derivatives,1.0
20038,PC37,positive_Aldehydes,1.0
20039,PC37,negative_Aldehydes,1.0
20040,PC37,positive_Alkyl-phenylketones,1.0
20041,PC37,negative_Alkyl-phenylketones,1.0
20042,PC37,positive_Allyl sulfur compounds,1.0
20043,PC37,negative_Allyl sulfur compounds,1.0
20044,PC37,positive_Alpha amino acid amides,1.0
20045,PC37,negative_Alpha amino acid amides,1.0
20046,PC37,positive_Alpha amino acid esters,1.0
20047,PC37,negative_Alpha amino acid esters,0.3301046106160403
20048,PC37,positive_Alpha amino acids,1.0
20049,PC37,negative_Alpha amino acids,1.0
20050,PC37,positive_Alpha amino acids and derivatives,1.0
20051,PC37,negative_Alpha amino acids and derivatives,0.6001638925270776
20052,PC37,positive_Alpha-acyloxy carbonyl compounds,1.0
20053,PC37,negative_Alpha-acyloxy carbonyl compounds,1.0
20054,PC37,"positive_Alpha-branched alpha,beta-unsaturated ketones",0.5449082167832169
20055,PC37,"negative_Alpha-branched alpha,beta-unsaturated ketones",1.0
20056,PC37,positive_Alpha-hydrogen aldehydes,1.0
20057,PC37,negative_Alpha-hydrogen aldehydes,1.0
20058,PC37,"positive_Amino acids, peptides, and analogues",0.0009299944153825503
20059,PC37,"negative_Amino acids, peptides, and analogues",0.4125881129663508
20060,PC37,positive_Aminobenzamides,1.0
20061,PC37,negative_Aminobenzamides,1.0
20062,PC37,positive_Aminobenzoic acids,1.0
20063,PC37,negative_Aminobenzoic acids,1.0
20064,PC37,positive_Aminoquinolines and derivatives,1.0
20065,PC37,negative_Aminoquinolines and derivatives,1.0
20066,PC37,positive_Amphetamines and derivatives,0.6259984729478272
20067,PC37,negative_Amphetamines and derivatives,1.0
20068,PC37,positive_Anagyrine-type alkaloids,0.33854907539118073
20069,PC37,negative_Anagyrine-type alkaloids,1.0
20070,PC37,positive_Androgens and derivatives,1.0
20071,PC37,negative_Androgens and derivatives,0.34188034188034183
20072,PC37,positive_Androstane steroids,1.0
20073,PC37,negative_Androstane steroids,1.0
20074,PC37,positive_Anilides,1.0
20075,PC37,negative_Anilides,1.0
20076,PC37,positive_Aniline and substituted anilines,1.0
20077,PC37,negative_Aniline and substituted anilines,1.0
20078,PC37,positive_Annonaceous acetogenins,1.0
20079,PC37,negative_Annonaceous acetogenins,0.7100982335827869
20080,PC37,positive_Aporphines,1.0
20081,PC37,negative_Aporphines,0.4129554655870446
20082,PC37,positive_Aryl-aldehydes,1.0
20083,PC37,negative_Aryl-aldehydes,1.0
20084,PC37,positive_Aspartic acid and derivatives,1.0
20085,PC37,negative_Aspartic acid and derivatives,1.0
20086,PC37,positive_Azoles,1.0
20087,PC37,negative_Azoles,1.0
20088,PC37,positive_Azolidines,1.0
20089,PC37,negative_Azolidines,1.0
20090,PC37,positive_Benzazepines,1.0
20091,PC37,negative_Benzazepines,1.0
20092,PC37,positive_Benzene and substituted derivatives,1.0
20093,PC37,negative_Benzene and substituted derivatives,1.0
20094,PC37,positive_Benzenesulfonic acids and derivatives,1.0
20095,PC37,negative_Benzenesulfonic acids and derivatives,1.0
20096,PC37,positive_Benzidines,0.4310344827586207
20097,PC37,negative_Benzidines,1.0
20098,PC37,positive_Benzimidazoles,1.0
20099,PC37,negative_Benzimidazoles,1.0
20100,PC37,positive_Benzodiazepines,1.0
20101,PC37,negative_Benzodiazepines,0.5360479464128327
20102,PC37,positive_Benzodioxoles,1.0
20103,PC37,negative_Benzodioxoles,1.0
20104,PC37,positive_Benzoic acid esters,1.0
20105,PC37,negative_Benzoic acid esters,0.659323739606843
20106,PC37,positive_Benzoic acids and derivatives,1.0
20107,PC37,negative_Benzoic acids and derivatives,1.0
20108,PC37,positive_Benzopyrans,0.6287275362430069
20109,PC37,negative_Benzopyrans,1.0
20110,PC37,positive_Benzopyrazoles,1.0
20111,PC37,negative_Benzopyrazoles,1.0
20112,PC37,positive_Benzoquinolines,1.0
20113,PC37,negative_Benzoquinolines,1.0
20114,PC37,positive_Benzothiazepines,1.0
20115,PC37,negative_Benzothiazepines,1.0
20116,PC37,positive_Benzothiophenes,1.0
20117,PC37,negative_Benzothiophenes,1.0
20118,PC37,positive_Benzoxazines,1.0
20119,PC37,negative_Benzoxazines,1.0
20120,PC37,positive_Benzoxazolones,1.0
20121,PC37,negative_Benzoxazolones,1.0
20122,PC37,positive_Benzyl alcohols,1.0
20123,PC37,negative_Benzyl alcohols,1.0
20124,PC37,positive_Benzyloxycarbonyls,1.0
20125,PC37,negative_Benzyloxycarbonyls,1.0
20126,PC37,positive_Beta amino acids and derivatives,1.0
20127,PC37,negative_Beta amino acids and derivatives,1.0
20128,PC37,positive_Beta-diketones,0.5684179721670204
20129,PC37,negative_Beta-diketones,0.6655096719274481
20130,PC37,"positive_Bile acids, alcohols and derivatives",1.0
20131,PC37,"negative_Bile acids, alcohols and derivatives",0.601701018574791
20132,PC37,positive_Brassinolides and derivatives,1.0
20133,PC37,negative_Brassinolides and derivatives,1.0
20134,PC37,positive_Camptothecins,1.0
20135,PC37,negative_Camptothecins,0.1402116402116402
20136,PC37,positive_Carbohydrates and carbohydrate conjugates,1.0
20137,PC37,negative_Carbohydrates and carbohydrate conjugates,0.16332280372235974
20138,PC37,positive_Carbonyl compounds,1.0
20139,PC37,negative_Carbonyl compounds,1.0
20140,PC37,positive_Carboximidic acids and derivatives,0.20725264602824844
20141,PC37,negative_Carboximidic acids and derivatives,0.3784994400895858
20142,PC37,positive_Carboxylic acid derivatives,1.0
20143,PC37,negative_Carboxylic acid derivatives,0.3899009900990099
20144,PC37,positive_Carboxylic acids,1.0
20145,PC37,negative_Carboxylic acids,1.0
20146,PC37,positive_Cardenolide glycosides and derivatives,1.0
20147,PC37,negative_Cardenolide glycosides and derivatives,1.0
20148,PC37,positive_Cardenolides and derivatives,1.0
20149,PC37,negative_Cardenolides and derivatives,1.0
20150,PC37,positive_Cardiolipins,0.4695210449927431
20151,PC37,negative_Cardiolipins,0.29560367454068237
20152,PC37,positive_Cembrane diterpenoids,1.0
20153,PC37,negative_Cembrane diterpenoids,1.0
20154,PC37,positive_Cholestane steroids,0.1262404129257388
20155,PC37,negative_Cholestane steroids,1.0
20156,PC37,positive_Cholesterols and derivatives,1.0
20157,PC37,negative_Cholesterols and derivatives,1.0
20158,PC37,positive_Cholesteryl esters,0.5520469544248098
20159,PC37,negative_Cholesteryl esters,0.1406939387729808
20160,PC37,positive_Cinnamic acids and derivatives,0.08859387019890679
20161,PC37,negative_Cinnamic acids and derivatives,0.6608080423913516
20162,PC37,positive_Coumarans,1.0
20163,PC37,negative_Coumarans,1.0
20164,PC37,positive_Coumarins and derivatives,1.0
20165,PC37,negative_Coumarins and derivatives,1.0
20166,PC37,positive_Cucurbitacins,1.0
20167,PC37,negative_Cucurbitacins,1.0
20168,PC37,positive_Cumenes,1.0
20169,PC37,negative_Cumenes,1.0
20170,PC37,positive_Cyanogenic glycosides,1.0
20171,PC37,negative_Cyanogenic glycosides,0.41105769230769235
20172,PC37,positive_Cyclic ketones,1.0
20173,PC37,negative_Cyclic ketones,1.0
20174,PC37,positive_Cyclic olefins,1.0
20175,PC37,negative_Cyclic olefins,1.0
20176,PC37,positive_Cycloartanols and derivatives,0.4651162790697674
20177,PC37,negative_Cycloartanols and derivatives,0.3616161616161616
20178,PC37,positive_Cyclohexanols,1.0
20179,PC37,negative_Cyclohexanols,1.0
20180,PC37,positive_Cyclohexenones,1.0
20181,PC37,negative_Cyclohexenones,1.0
20182,PC37,positive_Cyclohexylphenols,1.0
20183,PC37,negative_Cyclohexylphenols,1.0
20184,PC37,positive_Cyclopentyl nucleosides,1.0
20185,PC37,negative_Cyclopentyl nucleosides,0.35555555555555546
20186,PC37,positive_Diazinanes,1.0
20187,PC37,negative_Diazinanes,1.0
20188,PC37,positive_Diazines,1.0
20189,PC37,negative_Diazines,0.08188909960819848
20190,PC37,positive_Dicarboxylic acids and derivatives,1.0
20191,PC37,negative_Dicarboxylic acids and derivatives,0.42710622710622703
20192,PC37,positive_Dihydrofurans,1.0
20193,PC37,negative_Dihydrofurans,1.0
20194,PC37,"positive_Dihydroxy bile acids, alcohols and derivatives",0.5275792168996052
20195,PC37,"negative_Dihydroxy bile acids, alcohols and derivatives",1.0
20196,PC37,positive_Dimethoxybenzenes,1.0
20197,PC37,negative_Dimethoxybenzenes,1.0
20198,PC37,positive_Dioxanes,1.0
20199,PC37,negative_Dioxanes,1.0
20200,PC37,positive_Dipeptides,1.0
20201,PC37,negative_Dipeptides,0.4471091643798093
20202,PC37,positive_Diphenylacetonitriles,1.0
20203,PC37,negative_Diphenylacetonitriles,1.0
20204,PC37,positive_Diphenylethers,1.0
20205,PC37,negative_Diphenylethers,1.0
20206,PC37,positive_Diphenylmethanes,0.4523070340667768
20207,PC37,negative_Diphenylmethanes,1.0
20208,PC37,positive_Diradylglycerols,1.0
20209,PC37,negative_Diradylglycerols,1.0
20210,PC37,positive_Diterpene glycosides,1.0
20211,PC37,negative_Diterpene glycosides,1.0
20212,PC37,positive_Diterpenoids,0.5238574496072628
20213,PC37,negative_Diterpenoids,1.0
20214,PC37,positive_Eicosanoids,1.0
20215,PC37,negative_Eicosanoids,1.0
20216,PC37,positive_Endocannabinoids,1.0
20217,PC37,negative_Endocannabinoids,1.0
20218,PC37,positive_Epoxides,1.0
20219,PC37,negative_Epoxides,0.46584954654677935
20220,PC37,"positive_Eremophilane, 8,9-secoeremophilane and furoeremophilane sesquiterpenoids",1.0
20221,PC37,"negative_Eremophilane, 8,9-secoeremophilane and furoeremophilane sesquiterpenoids",1.0
20222,PC37,positive_Ergoline and derivatives,1.0
20223,PC37,negative_Ergoline and derivatives,0.23106060606060605
20224,PC37,positive_Ergostane steroids,0.6064474812147185
20225,PC37,negative_Ergostane steroids,0.5718151099140888
20226,PC37,positive_Ergosterols and derivatives,0.5823056790733733
20227,PC37,negative_Ergosterols and derivatives,0.19676620310567342
20228,PC37,"positive_Eudesmane, isoeudesmane or cycloeudesmane sesquiterpenoids",1.0
20229,PC37,"negative_Eudesmane, isoeudesmane or cycloeudesmane sesquiterpenoids",1.0
20230,PC37,positive_Fatty acid esters,0.5557136909204599
20231,PC37,negative_Fatty acid esters,1.0
20232,PC37,positive_Fatty acid methyl esters,1.0
20233,PC37,negative_Fatty acid methyl esters,1.0
20234,PC37,positive_Fatty acids and conjugates,0.30017240051607574
20235,PC37,negative_Fatty acids and conjugates,1.0
20236,PC37,positive_Fatty acyl glycosides,1.0
20237,PC37,negative_Fatty acyl glycosides,1.0
20238,PC37,positive_Fatty acyl glycosides of mono- and disaccharides,1.0
20239,PC37,negative_Fatty acyl glycosides of mono- and disaccharides,0.11169825257361056
20240,PC37,positive_Fatty acyl thioesters,1.0
20241,PC37,negative_Fatty acyl thioesters,1.0
20242,PC37,positive_Fatty alcohol esters,1.0
20243,PC37,negative_Fatty alcohol esters,1.0
20244,PC37,positive_Fatty alcohols,1.0
20245,PC37,negative_Fatty alcohols,1.0
20246,PC37,positive_Fatty aldehydes,1.0
20247,PC37,negative_Fatty aldehydes,0.39654594232059015
20248,PC37,positive_Fatty amides,1.0
20249,PC37,negative_Fatty amides,1.0
20250,PC37,positive_Flavonoids,0.4166255866297932
20251,PC37,negative_Flavonoids,0.7588104061499248
20252,PC37,positive_Furanocoumarins,1.0
20253,PC37,negative_Furanocoumarins,1.0
20254,PC37,positive_Furanoid fatty acids,0.42242703533026116
20255,PC37,negative_Furanoid fatty acids,1.0
20256,PC37,positive_Furanoid lignans,0.4800717967599411
20257,PC37,negative_Furanoid lignans,1.0
20258,PC37,positive_Furanones,1.0
20259,PC37,negative_Furanones,1.0
20260,PC37,positive_Furoic acid derivatives,1.0
20261,PC37,negative_Furoic acid derivatives,1.0
20262,PC37,positive_Furopyrans,1.0
20263,PC37,negative_Furopyrans,1.0
20264,PC37,positive_Galanthamine-type amaryllidaceae alkaloids,1.0
20265,PC37,negative_Galanthamine-type amaryllidaceae alkaloids,1.0
20266,PC37,positive_Gallic acid and derivatives,1.0
20267,PC37,negative_Gallic acid and derivatives,1.0
20268,PC37,positive_Gamma amino acids and derivatives,1.0
20269,PC37,negative_Gamma amino acids and derivatives,1.0
20270,PC37,"positive_Gluco/mineralocorticoids, progestogins and derivatives",0.5618143782846065
20271,PC37,"negative_Gluco/mineralocorticoids, progestogins and derivatives",1.0
20272,PC37,positive_Glucuronic acid derivatives,1.0
20273,PC37,negative_Glucuronic acid derivatives,1.0
20274,PC37,positive_Glutamic acid and derivatives,1.0
20275,PC37,negative_Glutamic acid and derivatives,0.6003011828894835
20276,PC37,positive_Glutamine and derivatives,1.0
